0.08140875959692635,doom
0.044389815674121334,chamber
0.04403692058902019,hall
0.039300780646703525,bridge
0.031784474411827086,boromir
0.031173790131676607,balrog
0.030495035070914136,door
0.02727706674672689,read
0.02727706674672689,drum-beats
0.025264786930390363,gates
0.024580237970368794,balin
0.02390220823418379,leaped
0.02390220823418379,passage
0.023380343361777172,broke
0.023380343361777172,thrust
0.023380343361777172,rolled
0.0215077085248896,huge
0.02048760743993754,dale
0.019483618450788023,balin's
0.019483618450788023,roof
0.019483618450788023,reached
0.019483618450788023,chance
0.019483618450788023,level
0.019256901435842785,moria
0.01874894785607077,gandalf
0.0181328500123465,sprang
0.017073005308461276,stairs
0.017073005308461276,fled
0.017073005308461276,eastern
0.017073005308461276,orc
0.017073005308461276,arm
0.017073005308461276,flame
0.017073005308461276,drums
0.016843192019832462,stair
0.016843192019832462,broken
0.016223347759354367,gimli
0.015586895065838303,cracked
0.015586895065838303,slew
0.015542443157570775,staff
0.015362648430663588,floor
0.014130286113178524,fire
0.014035992616954832,word
0.013905726910197865,orcs
0.013549494804844858,aragorn
0.012363491790509213,wall
0.012290118985184397,standing
0.012290118985184397,cut
0.012035563161732682,halted
0.011304229185674492,feet
0.011080430770194206,rest
0.011080430770194206,red
0.010978212205153078,company
0.010361628433561115,wait
0.009758410955180517,ran
0.009348374697795451,ago
0.008988633802162855,ground
0.008881080604080528,frodo
0.008831065268212411,sword
0.008831065268212411,forward
0.008433138181478825,leaves
0.008111673879677183,moment
0.00791459314160825,walls
0.00791459314160825,pass
0.007478699904677213,years
0.007199372464620225,cried
0.006929696327053074,fell
0.00676027685770501,enemy
0.00609900672756282,legolas
0.006069797113227157,stone
0.005920720660351391,end
0.005735991031802453,deep
0.005696566823876582,silent
0.005503979838813127,fear
0.005227404677671019,began
0.005106092180810058,side
0.005081060717637719,felt
0.004963125078612955,coming
0.004552347983486675,white
0.00435001483057206,stood
0.004301993414247802,hope
0.003970500140636955,darkness
0.003956073414876775,black
0.003943508375462369,shadow
0.0037936231214838194,head
0.0037936231214838194,voice
0.003167168370474037,made
0.0029834738887699005,light
0.0027348510971610595,hand
0.0022376053192114725,suddenly
0.0021365872496850384,turned
0.001988982527602632,left
0.001582429396936351,lay
0.0015158791184715719,time
0.0011064346575465865,thought
8.421550584885235E-4,heard
8.314224290624838E-4,dark
5.542816012859561E-4,looked
4.0768928807288887E-4,back
4.0768928807288887E-4,great
0.0,long
