0.047458594291499435,jowyn
0.03793500104713666,rohirrim
0.035015952966388895,king
0.034632970541885105,foes
0.03034800190749334,fallen
0.030303846935090313,beast
0.02970340937243389,jomer
0.02941637958554977,death
0.027307768928465665,knights
0.02643656768976427,battle
0.02643656768976427,thjoden
0.025990481237638845,city
0.025974726380374392,snowmane
0.025974726380374392,wept
0.025974726380374392,banner
0.025974726380374392,borne
0.025974726380374392,onset
0.02276100009338999,midst
0.02276100009338999,ships
0.02276100009338999,tears
0.02276100009338999,dernhelm
0.02183088182108461,field
0.02183088182108461,king's
0.02164560582565847,standard
0.02164560582565847,wrath
0.02164560582565847,burned
0.02164560582565847,southrons
0.021584197148370298,sword
0.01896750052356833,crown
0.01896750052356833,prince
0.018712184732174904,cry
0.01854552465527135,gondor
0.017316485270942553,slain
0.017316485270942553,corsairs
0.017316485270942553,haradrim
0.017316485270942553,trumpets
0.017316485270942553,lo
0.017316485270942553,shield
0.017316485270942553,merry's
0.017316485270942553,mymakil
0.017121230636958,lord
0.017067354978657228,ruin
0.017067354978657228,fields
0.015593487643265196,lifted
0.015593487643265196,filled
0.01517400095374667,body
0.01517400095374667,behold
0.015020853390637542,rode
0.014389249676567087,bear
0.013653884464232833,gathered
0.012489104131655986,fall
0.012309962839942162,red
0.01151099164204586,men
0.010918858980266913,wind
0.010696865818023316,sea
0.010551396897065973,walls
0.009012511822585131,green
0.009011779965916024,man
0.008909578025530584,merry
0.008792830954189786,war
0.008792830954189786,dead
0.008792830954189786,cold
0.008560615318479,river
0.00855947253098908,clear
0.008337131434748938,air
0.007848799340327233,stars
0.007724382957589367,fair
0.007719396840062428,face
0.007510426695318771,slowly
0.007132893943449902,mind
0.007032090798997386,black
0.006968952226453717,spoke
0.006888261789354685,fell
0.006775779144223825,gate
0.006743328409207759,voice
0.006743328409207759,white
0.0066652048753069945,cried
0.00643698594926271,moment
0.0061147254738249945,heart
0.005706315355910724,world
0.005644876972956336,aragorn
0.005274067789391631,lay
0.0047793610254646636,hope
0.004411084241806779,darkness
0.004302128781789414,eyes
0.004186198533617516,fire
0.0037174702045229325,stood
0.0033231410860081944,turned
0.002932175848317528,made
0.002762110837646353,hand
0.002503484166153125,shadow
0.002209688748009844,left
0.001898937906873157,set
0.0013810554188231764,suddenly
8.467072459729005E-4,looked
8.303684977595767E-4,great
7.484834350970603E-4,heard
4.618403110518458E-4,dark
2.0130145937807074E-4,back
0.0,long
