0.09783277482426617,thorin
0.07333314154770633,dwarves
0.0692882040852157,bilbo
0.05071096619167442,baggins
0.04010517386731389,hobbit
0.036120834574436586,dragons
0.033659286885342594,dragon
0.032837121230550034,adventures
0.03274347272964668,mountain
0.031651779775561405,map
0.02955341093874235,beautiful
0.028387021754406216,inside
0.02775353762775696,door
0.026269697594855798,lots
0.026269697594855798,hung
0.026269697594855798,burglar
0.026269697594855798,fact
0.025891758772335034,father
0.02520876467939203,morning
0.023019475957275565,break
0.023019475957275565,dale
0.022985985777008684,grandfather
0.022735675224745715,gold
0.022057669460570157,hill
0.02129026796484216,remember
0.020142041796923624,fellow
0.019702272433122132,fierce
0.019702272433122132,service
0.019702272433122132,hood
0.019702272433122132,bombur
0.019702272433122132,lived
0.0181242318625951,balin
0.0181242318625951,big
0.0181242318625951,wizard
0.017463185861594843,hall
0.017264606299341668,bad
0.017264606299341668,hole
0.01655909693953557,business
0.016418560615275017,bofur
0.016418560615275017,fili
0.016418560615275017,plates
0.016418560615275017,tea
0.016418560615275017,mat
0.016418560615275017,halls
0.016418560615275017,rushed
0.016418560615275017,quiet
0.016418560615275017,dungeons
0.015535055022747494,blue
0.015535055022747494,table
0.014967914544396693,gandalf
0.014387172138989724,secret
0.014387172138989724,music
0.014387172138989724,key
0.014193510877203108,bed
0.013672287487075883,green
0.012945879386167517,till
0.012945879386167517,drink
0.012547058979350307,round
0.012436344344157916,called
0.012343079653588577,good
0.012334905081558635,mr
0.012005122360494603,hear
0.011697343025121985,dwarf
0.011028834730285078,asked
0.011028834730285078,ago
0.010820843040025898,put
0.009738759339475715,mind
0.009453286388669881,silver
0.009337317184860994,red
0.008883102749120448,bit
0.008400724033767933,people
0.008070475395709648,things
0.007812101711148256,man
0.0075282358540897315,sat
0.007195361695659214,ring
0.005782673894121893,made
0.005696786541197199,thing
0.005565747991042287,river
0.005556780053682872,make
0.0053737948493507,found
0.005222072262959646,day
0.004893031851974684,find
0.004833635858064694,deep
0.004517531153653043,water
0.0040548399277205716,days
0.003969128451667228,fire
0.003969128451667228,feet
0.0031968307801198874,head
0.002696752650466309,time
0.0024587595639738937,side
0.002078876891239577,men
0.001864752642087892,thought
0.0016760865233541279,light
0.0010475540527548417,suddenly
8.516061036188948E-4,heard
6.422418943328868E-4,dark
3.503137432784067E-4,looked
2.6720852469524077E-4,back
2.099495538505483E-4,great
0.0,long
