100,819
100,844
100,827
100,838
100,846
100,866
100,835
100,840
100,830
100,832
100,837
100,837
100,838
100,839
100,831
100,848
100,843
100,834
100,849
100,841
100,844
100,842
100,831
100,844
100,848
100,838
100,847
100,853
100,838
100,810
100,841
100,833
100,841
100,840
100,821
100,839
100,840
100,826
100,842
100,837
100,840
100,836
100,845
100,831
100,860
100,827
100,825
100,839
100,848
100,842
100,833
100,844
100,829
100,844
100,838
100,825
100,825
100,850
100,846
100,825
100,848
100,837
100,842
100,844
100,825
100,854
100,828
100,833
100,821
100,846
100,823
100,830
100,845
100,831
100,837
100,848
100,847
100,859
100,827
100,835
100,836
100,839
100,827
100,845
100,841
100,843
100,835
100,816
100,841
100,851
100,850
100,832
100,845
100,843
100,835
100,852
100,835
100,831
100,841
100,847
100,829
100,852
100,838
100,843
100,836
100,845
100,826
100,835
100,843
100,840
100,833
100,842
100,841
100,813
100,841
100,837
100,843
100,835
100,847
100,828
100,847
100,840
100,843
100,846
100,831
100,830
100,842
100,837
100,837
100,848
100,858
100,827
100,836
100,837
100,842
100,848
100,838
100,853
100,851
100,836
100,846
100,849
100,843
100,828
100,842
100,832
100,854
100,833
100,823
100,845
100,834
100,848
100,839
100,830
100,848
100,832
100,836
100,853
100,843
100,837
100,835
100,830
100,843
100,844
100,848
100,832
100,845
100,839
100,821
100,835
100,860
100,832
100,837
100,845
100,824
100,857
100,837
100,842
100,849
100,845
100,830
100,852
100,856
100,844
100,831
100,830
100,844
100,839
100,825
100,842
100,848
100,840
100,839
100,849
100,833
100,842
100,851
100,845
100,841
100,838
100,841
100,837
100,860
100,834
100,848
100,832
100,832
100,841
100,822
100,833
100,845
100,834
100,845
100,831
100,835
100,836
100,837
100,823
100,857
100,837
100,848
100,843
100,845
100,842
100,842
100,843
100,838
100,837
100,838
100,843
100,839
100,847
100,836
100,844
100,842
100,840
100,847
100,846
100,838
100,840
100,855
100,845
100,853
100,832
100,837
100,821
100,845
100,825
100,839
100,827
100,849
100,838
100,840
100,845
100,837
100,840
100,830
100,833
100,833
100,843
100,844
100,843
100,827
100,842
100,836
100,836
100,844
100,839
100,849
100,850
100,841
100,847
100,832
100,828
100,831
100,853
100,842
100,832
100,838
100,841
100,850
100,842
100,848
100,840
100,842
100,852
100,846
100,839
100,837
100,836
100,836
100,838
100,833
100,827
100,840
100,827
100,837
100,824
100,840
100,840
100,839
100,828
100,834
100,837
100,844
100,841
100,823
100,822
100,854
100,848
100,835
100,840
100,820
100,849
100,839
100,832
100,852
100,838
100,838
100,837
100,825
100,840
100,838
100,844
100,843
100,832
100,850
100,854
100,866
100,839
100,834
100,853
100,828
100,832
100,861
100,845
100,856
100,848
100,834
100,827
100,820
100,843
100,847
100,849
100,845
100,827
100,831
100,842
100,844
100,840
100,852
100,833
100,813
100,839
100,839
100,822
100,835
100,835
100,849
100,826
100,841
100,842
100,841
100,819
100,829
100,844
100,831
100,857
100,849
100,831
100,849
100,827
100,842
100,838
100,846
100,839
100,843
100,833
100,844
100,855
100,841
100,846
100,841
100,848
100,832
100,842
100,847
100,841
100,839
100,847
100,835
100,832
100,832
100,821
100,836
100,852
100,835
100,837
100,849
100,831
100,845
100,831
100,841
100,823
100,853
100,827
100,830
100,830
100,843
100,850
100,834
100,847
100,822
100,845
100,855
100,825
100,848
100,842
100,825
100,841
100,840
100,839
100,838
100,835
100,843
100,834
100,827
100,832
100,843
100,849
100,825
100,831
100,842
100,851
100,838
100,844
100,841
100,834
100,838
100,852
100,837
100,823
100,840
100,831
100,822
100,841
100,845
100,832
100,826
100,844
100,842
100,841
100,833
100,841
100,840
100,831
100,838
